Model,Brand,Year,Price,Mileage,Transmission
Suzuki Grand Vitara,Suzuki,2010,"19,888",90 - 95K KM,Automatic
Honda Jazz,Honda,2017,"51,800",70 - 75K KM,Automatic
Lexus RX270,Lexus,2013,"69,800",95 - 100K KM,Automatic
Volvo XC60,Volvo,2019,"118,800",75 - 80K KM,Automatic
Volkswagen Vento,Volkswagen,2018,"28,888",65 - 70K KM,Automatic
Perodua Bezza,Perodua,2018,"33,888",55 - 60K KM,Automatic
Perodua Viva,Perodua,2011,"13,888",80 - 85K KM,Automatic
Honda Freed,Honda,2010,"34,888",80 - 85K KM,Automatic
Nissan X-Trail,Nissan,2020,"79,800",15 - 20K KM,Automatic
Toyota Prius,Toyota,2013,"25,888",75 - 80K KM,Automatic
Perodua AXIA,Perodua,2014,"20,888",80 - 85K KM,Automatic
Honda Accord,Honda,2017,"69,888",80 - 85K KM,Automatic
Volkswagen Beetle,Volkswagen,2014,"44,800",50 - 55K KM,Automatic
BMW 330i,BMW,2021,"175,800",45 - 50K KM,Automatic
Audi R8,Audi,2014,"177,500",85 - 90K KM,Automatic
Hyundai Grand Starex,Hyundai,2016,"59,800",125 - 130K KM,Automatic
Mercedes-Benz E250 CGI,Mercedes-Benz,2012,"46,999",110 - 115K KM,Automatic
Kia Sportage,Kia,2014/2015,"27,800",105 - 110K KM,Automatic
Audi A6,Audi,2013,"49,800",90 - 95K KM,Automatic
Kia Picanto,Kia,2019,"29,888",60 - 65K KM,Automatic
Kia Rio,Kia,2015,"25,888",75 - 80K KM,Automatic
Hyundai Sonata,Hyundai,2011,"19,888",80 - 85K KM,Automatic
Kia Sorento,Kia,2011,"19,888",80 - 85K KM,Automatic
Honda City,Honda,2016,"35,999",75 - 80K KM,Automatic
Audi TT,Audi,2018,"149,850",95 - 100K KM,Automatic
Hyundai Tucson,Hyundai,2017,"57,888",65 - 70K KM,Automatic
Mazda 2,Mazda,2016,"42,888",80 - 85K KM,Automatic
Kia Optima K5,Kia,2014,"37,888",70 - 75K KM,Automatic
Nissan Serena,Nissan,2019,"83,888",55 - 60K KM,Automatic
Volkswagen Golf,Volkswagen,2022,"129,800",25 - 30K KM,Automatic
Honda Accord,Honda,2014,"39,900",155 - 160K KM,Automatic
Toyota Vellfire,Toyota,2017,"161,800",60 - 65K KM,Automatic
Toyota Estima,Toyota,2012,"58,800",115 - 120K KM,Automatic
Mazda CX-5,Mazda,2020,"105,800",65 - 70K KM,Automatic
Porsche Macan,Porsche,2014,"212,888",90 - 95K KM,Automatic
Nissan Serena,Nissan,2018,"76,888",90 - 95K KM,Automatic
Nissan Grand Livina,Nissan,2008,"13,555",135 - 140K KM,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2016,"115,000",80 - 85K KM,Automatic
Toyota Land Cruiser,Toyota,2014,"139,800",110 - 115K KM,Automatic
Honda Jazz,Honda,2014,"39,800",85 - 90K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2015,"79,999",85 - 90K KM,Automatic
Proton Saga,Proton,2020,"32,400",40 - 45K KM,Automatic
Honda City,Honda,2022,"76,800",25 - 30K KM,Automatic
Perodua Myvi,Perodua,2020,"45,000",70 - 75K KM,Automatic
Perodua Myvi,Perodua,2020,"43,800",65 - 70K KM,Automatic
Perodua Myvi,Perodua,2018,"42,800",90 - 95K KM,Automatic
Proton Saga,Proton,2019,"27,900",70 - 75K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2017,"117,800",40 - 45K KM,Automatic
Perodua Bezza,Perodua,2018,"28,900",90 - 95K KM,Automatic
Mazda CX-5,Mazda,2018,"82,800",95 - 100K KM,Automatic
BMW X5,BMW,2023,"328,500",50 - 55K KM,Automatic
Toyota Yaris,Toyota,2019,"61,300",75 - 80K KM,Automatic
Proton Saga,Proton,2019,"26,800",90 - 95K KM,Automatic
Nissan Almera,Nissan,2015,"22,500",105 - 110K KM,Automatic
Mercedes-Benz C250,Mercedes-Benz,2015,"103,800",50 - 55K KM,Automatic
Proton X70,Proton,2020,"56,800",60 - 65K KM,Automatic
Kia Rio,Kia,2016,"33,800",80 - 85K KM,Automatic
Volkswagen Golf,Volkswagen,2011,"24,800",125 - 130K KM,Automatic
Volkswagen Passat,Volkswagen,2017,"51,800",95 - 100K KM,Automatic
Proton X70,Proton,2020,"59,800",60 - 65K KM,Automatic
Perodua Aruz,Perodua,2020,"55,800",80 - 85K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2015,"74,800",140 - 145K KM,Automatic
Proton X70,Proton,2019,"54,800",65 - 70K KM,Automatic
Kia Rio,Kia,2016,"33,800",80 - 85K KM,Automatic
Perodua Myvi,Perodua,2007,"19,800",130 - 135K KM,Automatic
Perodua Aruz,Perodua,2021,"59,800",40 - 45K KM,Automatic
BMW X3,BMW,2015,"63,800",100 - 105K KM,Automatic
Honda Jazz,Honda,2016,"42,800",85 - 90K KM,Automatic
BMW 730Li,BMW,2013,"89,800",95 - 100K KM,Automatic
Toyota Hilux,Toyota,2017,"87,800",80 - 85K KM,Automatic
Honda Jazz,Honda,2019,"54,800",75 - 80K KM,Automatic
Perodua Myvi,Perodua,2013,"21,800",5 - 10K KM,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2021,"299,800",20 - 25K KM,Automatic
BMW 530e,BMW,2019,"95,800",95 - 100K KM,Automatic
Toyota Vios,Toyota,2016,"40,800",75 - 80K KM,Automatic
Mazda 3,Mazda,2015,"45,800",125 - 130K KM,Automatic
Toyota Vios,Toyota,2018,"50,800",50 - 55K KM,Automatic
Honda Civic,Honda,2017,"61,999",85 - 90K KM,Automatic
Mercedes-Benz E250 CGI,Mercedes-Benz,2012,"41,800",95 - 100K KM,Automatic
Nissan Almera,Nissan,2015,"16,800",130 - 135K KM,Automatic
Ford Focus,Ford,2014/2015,"13,800",130 - 135K KM,Automatic
Honda Accord,Honda,2009,"18,800",145 - 150K KM,Automatic
Toyota Estima,Toyota,2001/2004,"17,500",160 - 165K KM,Automatic
Toyota Harrier,Toyota,2006/2011,"25,800",140 - 145K KM,Automatic
Mercedes-Benz E200,Mercedes-Benz,2017,"124,800",65 - 70K KM,Automatic
Proton Saga,Proton,2019,"26,800",50 - 55K KM,Automatic
Perodua Bezza,Perodua,2017,"34,700",85 - 90K KM,Automatic
Perodua Bezza,Perodua,2016,"32,800",70 - 75K KM,Automatic
Honda City,Honda,2016,"42,100",140 - 145K KM,Automatic
Perodua Bezza,Perodua,2018,"36,700",80 - 85K KM,Automatic
Toyota Vios,Toyota,2017,"53,800",130 - 135K KM,Automatic
Proton Saga,Proton,2021,"29,900",60 - 65K KM,Automatic
Mercedes-Benz C300,Mercedes-Benz,2019,"151,800",55 - 60K KM,Automatic
Honda Jazz,Honda,2016,"51,800",85 - 90K KM,Automatic
BMW 330i,BMW,2022,"205,000",30 - 35K KM,Automatic
Mercedes-Benz C250,Mercedes-Benz,2016,"105,800",75 - 80K KM,Automatic
BMW 530e,BMW,2019,"138,000",50 - 55K KM,Automatic
Toyota Hilux,Toyota,2016,"68,800",105 - 110K KM,Automatic
Perodua Myvi,Perodua,2021,"37,800",50 - 55K KM,Automatic
BMW X3,BMW,2023,"289,800",35 - 40K KM,Automatic
BMW 630i,BMW,2024,"333,000",5 - 10K KM,Automatic
Proton Saga,Proton,2022,"29,800",30 - 35K KM,Automatic
Honda Jazz,Honda,2014,"42,800",70 - 75K KM,Automatic
Toyota Vios,Toyota,2023,"69,800",0 - 5K KM,Automatic
Mazda CX-5,Mazda,2017,"59,800",70 - 75K KM,Automatic
Honda HR-V,Honda,2015,"49,800",75 - 80K KM,Automatic
Hyundai Grand Starex,Hyundai,2018,"109,800",60843 KM,Automatic
MINI 3 Door,MINI,2017/2022,"124,999",70 - 75K KM,Automatic
Toyota Innova,Toyota,2022,"91,800",55 - 60K KM,Automatic
Honda Civic,Honda,2016,"72,999",90 - 95K KM,Automatic
BMW 530i,BMW,2018,"156,999",50 - 55K KM,Automatic
Mazda CX-5,Mazda,2018,"82,800",75 - 80K KM,Automatic
Mazda CX-5,Mazda,2022,"118,888",35 - 40K KM,Automatic
Mercedes-Benz C300,Mercedes-Benz,2019,"175,800",70 - 75K KM,Automatic
Nissan Almera,Nissan,2017,"30,800",100 - 105K KM,Automatic
BMW 530i,BMW,2019,"182,800",50 - 55K KM,Automatic
Honda City,Honda,2022,"76,800",40 - 45K KM,Automatic
Mitsubishi ASX,Mitsubishi,2017,"39,999",75 - 80K KM,Automatic
Mercedes-Benz A250,Mercedes-Benz,2019/2020,"161,800",35 - 40K KM,Automatic
Honda CR-V,Honda,2019,"89,800",70 - 75K KM,Automatic
Perodua Myvi,Perodua,2023,"51,400",20 - 25K KM,Automatic
Perodua Myvi,Perodua,2016,"33,800",70 - 75K KM,Automatic
Perodua Alza,Perodua,2013,"21,400",130 - 135K KM,Automatic
Perodua Myvi,Perodua,2017,"36,600",140 - 145K KM,Automatic
Honda Jazz,Honda,2019/2020,"58,800",30 - 35K KM,Automatic
Toyota Harrier,Toyota,2018/2019,"143,800",75 - 80K KM,Automatic
Honda Accord,Honda,2022,"142,800",10 - 15K KM,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2020/2021,"245,800",35 - 40K KM,Automatic
Honda Accord,Honda,2018,"79,800",60 - 65K KM,Automatic
Toyota Vios,Toyota,2022,"73,800",35 - 40K KM,Automatic
Honda City,Honda,2022,"70,800",25 - 30K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2018,"128,800",90 - 95K KM,Automatic
Mazda CX-5,Mazda,2018,"90,800",75 - 80K KM,Automatic
Honda HR-V,Honda,2016/2017,"56,800",90 - 95K KM,Automatic
Proton X70,Proton,2019,"56,800",55 - 60K KM,Automatic
Honda Jazz,Honda,2017,"50,800",90 - 95K KM,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2022,"225,800",50 - 55K KM,Automatic
Volkswagen Tiguan,Volkswagen,2019,"62,800",70 - 75K KM,Automatic
Toyota Rush,Toyota,2019,"57,800",40 - 45K KM,Automatic
Volkswagen Tiguan,Volkswagen,2018,"59,800",80 - 85K KM,Automatic
Land Rover Range Rover Velar,Land,2018/2021,"232,800",45 - 50K KM,Automatic
Mercedes-Benz A250,Mercedes-Benz,2021,"166,800",50 - 55K KM,Automatic
Volkswagen Tiguan,Volkswagen,2021,"76,800",80 - 85K KM,Automatic
Toyota Vellfire,Toyota,2015,"124,800",80 - 85K KM,Automatic
Toyota Vellfire,Toyota,2016,"152,800",80 - 85K KM,Automatic
Toyota Camry,Toyota,2017,"86,800",85 - 90K KM,Automatic
Mitsubishi Triton,Mitsubishi,2018,"59,800",60 - 65K KM,Automatic
Honda HR-V,Honda,2017,"57,800",75 - 80K KM,Automatic
Perodua Alza,Perodua,2018,"36,800",60 - 65K KM,Automatic
Mercedes-Benz GLA250,Mercedes-Benz,2019,"165,000",30 - 35K KM,Automatic
Mercedes-Benz C43 AMG,Mercedes-Benz,2018/2019,"173,800",60 - 65K KM,Automatic
Honda Jazz,Honda,2014,"38,800",80 - 85K KM,Automatic
Perodua Bezza,Perodua,2018,"31,800",25 - 30K KM,Automatic
Honda City,Honda,2016,"38,800",75 - 80K KM,Automatic
Ford Ranger,Ford,2014,"37,800",75 - 80K KM,Manual
Perodua Myvi,Perodua,2018,"38,800",55 - 60K KM,Automatic
Toyota Camry,Toyota,2014,"53,800",85 - 90K KM,Automatic
Toyota Harrier,Toyota,2005/2007,"22,800",100 - 105K KM,Automatic
Perodua Bezza,Perodua,2016,"30,800",90 - 95K KM,Automatic
Honda HR-V,Honda,2019,"79,800",75 - 80K KM,Automatic
Nissan Navara,Nissan,2017,"59,800",160 - 165K KM,Automatic
Perodua AXIA,Perodua,2015,"20,800",60 - 65K KM,Automatic
Proton X70,Proton,2019,"53,900",65 - 70K KM,Automatic
BMW 530i,BMW,2022,"266,800",30 - 35K KM,Automatic
Honda City,Honda,2023,"66,800",20 - 25K KM,Automatic
Toyota Harrier,Toyota,2009,"35,800",100 - 105K KM,Automatic
Honda City,Honda,2011,"18,800",90 - 95K KM,Automatic
BMW X3,BMW,2020,"132,800",55 - 60K KM,Automatic
Honda City,Honda,2018,"46,900",50 - 55K KM,Automatic
Perodua Alza,Perodua,2016,"29,900",65 - 70K KM,Automatic
Mitsubishi Triton,Mitsubishi,2016,"56,800",85 - 90K KM,Automatic
Mercedes-Benz A45 AMG,Mercedes-Benz,2015/2016,"139,800",55 - 60K KM,Automatic
Perodua Myvi,Perodua,2014,"19,800",85 - 90K KM,Automatic
Perodua Myvi,Perodua,2019,"35,900",55 - 60K KM,Automatic
Mazda CX-5,Mazda,2017,"53,900",60 - 65K KM,Automatic
Mercedes-Benz A200,Mercedes-Benz,2015,"67,800",60 - 65K KM,Automatic
Toyota Vios,Toyota,2022,"61,800",45 - 50K KM,Automatic
Toyota Camry,Toyota,2017,"83,800",60 - 65K KM,Automatic
Proton X70,Proton,2019,"52,800",105 - 110K KM,Automatic
Honda Civic,Honda,2017,"61,800",100 - 105K KM,Automatic
